StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,timing_consent_First Click,timing_consent_Last Click,timing_consent_Page Submit,timing_consent_Click Count,consent,timing_commitment_First Click,timing_commitment_Last Click,timing_commitment_Page Submit,timing_commitment_Click Count,commitment_start,phoneos,phoneos_5_TEXT,age,mc1_photosperson,mc2_photosperson,mc1_photosnon,mc2_photosnon,mc1_contactspersons,mc2_contactsperson,mc1_contactnonperson,mc2_contactnonperson,mc1_calendarpersons,mc2_calendarperson,mc1_calendarnon,mc2_calendarnon,filesystempersonchec,filesystempersonperm,qnonpersonfilehave,qnonpersonfileperm,thomashimself_1,thomashimself_2,thomashimself_3,thomasfriend_1,thomasfriend_2,thomasfriend_3,reponsibility_1,reponsibility_2,photo_option_1,photo_option_2,photo_option_flip_1,contact_option_1,contact_option_2,contact_option_flip_1,calendar_option_1,calendar_option_2,calendar_option_flip_1,file_option_1,file_option_2,file_option_flipped_1,photo_paid,contact_paid,calendar_paid,file_paid,not_scenario_1,not_scenario_2,not_scenario_3,not_scenario_4,not_scenario_5,not_scenario_6,not_scenario_7,not_scenario_8,accesstoall,apps_number,photos_number,photos_approx,contact_number,contacts_approx,familyevent_number,workevent_number,likertscale_help_1,likertscale_help_2,likertscale_help_3,likertscale_help_4,likertscale_help_5,likertscale_help_6,likertscale_help_7,likertscale_help_8,likertscale_help_9,likertscale_help_10,personalinformation_1,personalinformation_2,personalinformation_3,personalinformation_4,friendinformation_1,friendinformation_2,friendinformation_3,friendinformation_4,gender,gender_4_TEXT,ethnicity,ethnicity_7_TEXT,education,education_9_TEXT,income,usyears,attentioncheck_2,yob_1,fieldofstudy ,relationshipstatus,relationshipstatus_6_TEXT,children,commitmentcheck1,commitmentcheck2,feedback1,feedback2,feedback4,feedback5,feedback6,feedback7,uNID,RandomID
11/26/2024 20:20,11/26/2024 20:30,IP Address,155.98.131.4,100,581,TRUE,11/26/2024 20:30,R_7GC9nOSeqxd4vr9,,,,,40.7742,-111.8721,anonymous,EN,1,5.609,5.609,6.304,1,I agree to take part in the study.,1.687,7.97,8.865,4,I will provide my best answers.,Android (Google),,19,,,,,,,,,"Mainly listings of events (birthdays, parties, holidays, etc.)",Access to Calendar,,,,,,,5,5,5,4,4,4,5,4,,,,,,,1,1,1,,,,,,0,,4,5,5,5,2,1,2,2,Yes,131,3000,I approximated the number of photos,95,I gave the exact number of contacts,0,0,5,5,5,5,4,2,4,3,4,4,4,4,4,4,5,5,5,5,Prefer not to answer,,Asian,,High School diploma,,"$100,000 - $149,999",All my life,7,2005,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,N/A,N/A,u1340759,8.85E+15
11/26/2024 22:54,11/26/2024 23:01,IP Address,66.219.215.186,100,436,TRUE,11/26/2024 23:01,R_6AMrbMjdm7VFwQh,,,,,40.5247,-111.8638,anonymous,EN,1,18.941,27.006,28.09,2,I agree to take part in the study.,1.183,10.125,11.1,6,I will provide my best answers.,iOS (Apple),,25,,,,,,,Mainly companies and institutions,Access to Contacts,,,,,,,,,5,4,4,4,4,4,3,2,,,,3,3,2,,,,,,,,30 per month,,,3,4,5,5,2,2,1,1,No,55,11217,I gave the exact number of photos,98,I gave the exact number of contacts,0,0,4,1,4,4,3,2,5,5,4,3,5,5,5,5,5,4,5,5,Man,,Asian,,High School diploma,,Do not wish to specify,Less than 1 year,7,1999,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,No,No,u1209255,3.50E+15
11/27/2024 1:11,11/27/2024 1:17,IP Address,76.182.249.186,100,343,TRUE,11/27/2024 1:17,R_3S2009Btadoi3pD,,,,,33.1909,-96.6198,anonymous,EN,1,7.696,13.911,14.162,6,I agree to take part in the study.,1.15,7.823,8.497,5,I will provide my best answers.,iOS (Apple),,21,,,,,Mainly family and friends,Access to Contacts,,,,,,,,,,,2,2,3,4,4,4,2,5,,,,1,1,1,,,,,,,,0 dollars. ,,,2,3,2,4,5,3,3,1,Yes,104,3644,I gave the exact number of photos,161,I gave the exact number of contacts,0,0,5,5,5,5,4,2,2,5,5,3,5,5,5,5,5,5,5,5,Man,,Asian,,High School diploma,,"More than $150,000",All my life,7,2003,Data Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,Less than 5 minutes,About the time I expected,"No. Well made, quick and easy to answer. ",,u1244018,1.76E+15
11/27/2024 1:01,11/27/2024 1:22,IP Address,174.230.193.19,100,1255,TRUE,11/27/2024 1:22,R_7oSBGiHsWZ2hG1s,,,,,40.6981,-111.9999,anonymous,EN,1,522.087,530.529,531.131,11,I agree to take part in the study.,2.707,10.864,14.101,8,I will provide my best answers.,Android (Google),,21,,,"Mainly photos from landscapes, animals and cities",Access to Photos,,,,,,,,,,,,,4,2,4,1,2,2,4,4,2,2,2,,,,,,,,,,0,,,,5,4,5,5,3,2,3,2,Yes,157,16,I gave the exact number of photos,22,I gave the exact number of contacts,2,11,5,5,5,5,5,2,3,4,4,4,4,5,5,5,4,5,5,5,Non-binary,,Asian,,Some college but no degree,,"$50,000 - $59,999",All my life,7,2003,Data Science,"Single, never married",,0,"I was sometimes distracted (by people, noises, etc.).",I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,,,u1408087,2.75E+15
11/27/2024 12:25,11/27/2024 12:29,IP Address,136.38.151.7,100,243,TRUE,11/27/2024 12:29,R_7MkSTl63Gi64N3j,,,,,40.576,-111.8788,anonymous,EN,1,16.565,16.565,17.079,1,I agree to take part in the study.,1.447,9.472,9.771,5,I will provide my best answers.,iOS (Apple),,22,Mainly photos from family/friends/other people,Access to Photos,,,,,,,,,,,,,,,4,4,3,4,3,4,5,4,2,3,4,,,,,,,,,,0,,,,4,3,3,4,4,3,2,3,Yes,21,1946,I gave the exact number of photos,32,I gave the exact number of contacts,1,1,4,3,3,3,2,2,3,3,4,4,3,2,4,4,4,3,3,4,Man,,Asian,,High School diploma,,Do not wish to specify,Between 1 year and 2 years,7,2002,cs,"Single, never married",,0,"I was sometimes distracted (by people, noises, etc.).",I answered all questions according to the provided instructions.,Yes,,5-10 minutes,Less time than I expected,no,no,u1495290,9.98E+15
11/27/2024 19:44,11/27/2024 19:56,IP Address,136.38.73.40,100,684,TRUE,11/27/2024 19:56,R_117eowhprxSWQjl,,,,,40.6982,-111.841,anonymous,EN,1,19.315,19.315,20.446,1,I agree to take part in the study.,4.068,17.762,18.631,5,I will provide my best answers.,iOS (Apple),,21,,,,,,,,,,,,,,,"Mainly files from family, friends, and others",Access to the File System,5,5,5,3,3,3,2,3,,,,,,,,,,2,2,2,,,,0,4,4,5,5,2,2,1,1,Yes,137,9216,I gave the exact number of photos,138,I gave the exact number of contacts,0,0,4,4,5,4,4,2,4,5,4,3,4,5,5,5,3,3,3,3,Man,,Do not wish to specify,,Some college but no degree,,"More than $150,000",All my life,7,2003,Physics,Something else (Please specify: ),Dating,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,11-15 minutes,Less time than I expected,"No, I don't.","No, there isn't",u1417517,8.93E+15
11/27/2024 20:12,11/27/2024 20:25,IP Address,166.70.181.246,100,776,TRUE,11/27/2024 20:25,R_7rVqFmx0NmSn5Tl,,,,,40.041,-111.7316,anonymous,EN,1,2.146,5.813,6.551,2,I agree to take part in the study.,1.875,6.651,9.86,7,I will provide my best answers.,iOS (Apple),,23,,,,,,,,,,,Mainly listings of lectures,Access to Calendar,,,,,4,4,4,4,4,4,5,5,,,,,,,4,2,2,,,,,,One dollar,,4,5,5,4,4,2,2,3,No,70,627,I gave the exact number of photos,30,I gave the exact number of contacts,0,0,5,5,5,5,5,2,4,5,5,4,5,5,5,5,5,5,5,5,Man,,White / Caucasian,,Some college but no degree,,"$100,000 - $149,999",All my life,7,2001,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,,,u1465542,8.13E+15
11/27/2024 20:18,11/27/2024 20:32,IP Address,76.27.121.21,100,843,TRUE,11/27/2024 20:32,R_1CDlXbm4zu9T27h,,,,,41.1696,-111.9818,anonymous,EN,1,96.046,96.046,97.18,1,I agree to take part in the study.,4.884,18.359,19.458,4,I will provide my best answers.,iOS (Apple),,18,,,,,,,,,"Mainly listings of events (birthdays, parties, holidays, etc.)",Access to Calendar,,,,,,,4,4,5,3,3,4,4,2,,,,,,,2,1,2,,,,,,10 dollars,,4,4,3,4,3,2,2,1,No,154,5114,I gave the exact number of photos,2305,I gave the exact number of contacts,2,10,5,4,4,5,2,2,5,4,4,1,5,3,5,5,3,5,3,3,Woman,,Asian,,"College graduate (B.S., B.A., or other 4 year degree)",,"Less than $10,000",Between 1 year and 2 years,7,2005,Data Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,11-15 minutes,About the time I expected,-,-,u1479273,5.48E+15
11/27/2024 20:41,11/27/2024 20:48,IP Address,97.117.117.139,100,406,TRUE,11/27/2024 20:48,R_1DoGgco09m49Jir,,,,,40.7406,-111.823,anonymous,EN,1,3.12,3.12,3.746,1,I agree to take part in the study.,5.947,11.395,12.222,4,I will provide my best answers.,iOS (Apple),,23,,,,,Mainly family and friends,Access to Contacts,,,,,,,,,,,2,4,5,4,2,4,4,4,,,,2,1,1,,,,,,,,$2 ,,,4,4,4,2,4,2,4,3,Yes,140,10000,I approximated the number of photos,239,I gave the exact number of contacts,0,0,4,4,5,4,1,2,3,4,4,4,4,5,4,4,4,4,4,4,Man,,Asian,,Some college but no degree,,Do not wish to specify,Between 3 years and 4 years,7,2001,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,n/a,n/a,u1340424,2.37E+15
11/27/2024 20:42,11/27/2024 21:05,IP Address,155.97.26.217,100,1337,TRUE,11/27/2024 21:05,R_6DwNO77xG58gJZY,,,,,40.7742,-111.8721,anonymous,EN,1,100.173,100.173,100.661,1,I agree to take part in the study.,3.564,12.163,12.814,5,I will provide my best answers.,Android (Google),,22,,,,,,,,,,,,,"Mainly files from lectures notes, landscape images, etc.",Access to Contacts,,,4,4,5,3,4,4,5,4,,,,,,,,,,3,1,2,,,,3 dollars,4,5,4,5,4,1,2,1,Yes,247,1157,I gave the exact number of photos,76,I gave the exact number of contacts,0,2,5,2,5,5,1,2,4,5,4,3,5,5,5,4,5,5,2,2,Man,,Asian,,Something else (Please specify: ),currently enrolled,Do not wish to specify,Between 4 years and 5 years,7,2002,computer science,"Single, never married",,0,"I was sometimes distracted (by people, noises, etc.).",I answered all questions according to the provided instructions.,Yes,,5-10 minutes,More time than I expected,,,u1299539,2.52E+15
11/27/2024 0:04,11/27/2024 21:09,IP Address,97.138.31.220,100,75914,TRUE,11/27/2024 21:09,R_1jHAlAfhCkJh0Vt,,,,,40.6596,-111.9195,anonymous,EN,1,6612.15,26789.525,26790.425,3,I agree to take part in the study.,1.712,7.74,8.768,4,I will provide my best answers.,iOS (Apple),,24,,,,,,,Mainly family and friends,Access to Contacts,,,,,,,,,4,4,4,3,3,3,3,4,,,,2,3,2,,,,,,,,0,,,4,4,5,4,4,3,3,3,Yes,262,7896,I gave the exact number of photos,163,I gave the exact number of contacts,2,7,5,3,5,4,5,2,4,4,3,3,4,5,4,5,5,5,5,5,Man,,Asian,,High School diploma,,"$70,000 - $79,999",Between 4 years and 5 years,7,2000,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,16-20 minutes,About the time I expected,N/A,N/A,u1295593,7.50E+15
11/27/2024 21:44,11/27/2024 21:51,IP Address,136.38.244.190,100,440,TRUE,11/27/2024 21:51,R_5Sx4Nwd02U49MT7,,,,,40.7406,-111.823,anonymous,EN,1,5.626,9.789,10.431,3,I agree to take part in the study.,1.281,5.685,5.943,5,I will provide my best answers.,iOS (Apple),,24,,,"Mainly photos from landscapes, animals and cities",Access to Photos,,,,,,,,,,,,,4,2,4,4,1,4,5,4,4,5,2,,,,,,,,,,5$,,,,2,4,5,5,5,5,5,1,Yes,209,8747,I gave the exact number of photos,12,I gave the exact number of contacts,0,6,5,2,5,5,1,2,5,4,4,4,4,5,3,4,5,5,5,1,Man,,Asian,,Some college but no degree,,"More than $150,000",Between 5 years and 6 years,7,2000,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,Less time than I expected,None,None,u1447329,3.93E+15
11/27/2024 21:57,11/27/2024 22:04,IP Address,73.131.196.144,100,421,TRUE,11/27/2024 22:04,R_6e1OWytrlwtzkhw,,,,,40.7143,-111.8894,anonymous,EN,1,10.604,10.604,19.939,1,I agree to take part in the study.,4.919,10.944,11.882,5,I will provide my best answers.,Windows,,22,,,,,,,,,,,,,"Mainly files from family, friends, and others",Access to the File System,,,5,3,4,4,3,4,4,3,,,,,,,,,,4,3,4,,,,10,5,4,5,3,4,5,3,4,Yes,21,353,I gave the exact number of photos,7,I gave the exact number of contacts,3,3,5,5,5,4,3,4,3,4,4,3,4,5,3,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,u1498461,8.79E+15
11/27/2024 22:59,11/27/2024 23:11,IP Address,174.162.253.191,100,674,TRUE,11/27/2024 23:11,R_5SHXlf4EOOjtN3F,,,,,40.6981,-111.9999,anonymous,EN,1,3.54,3.54,4.305,1,I agree to take part in the study.,0.875,22.917,24.077,10,I will provide my best answers.,iOS (Apple),,22,,,,,,,,,,,Mainly listings of lectures,Access to Calendar,,,,,3,3,4,3,2,2,3,4,,,,,,,3,3,3,,,,,,0,,3,5,5,5,2,1,1,1,No,15,20,I approximated the number of photos,10,I approximated the number of contacts.,0,5,5,3,4,3,4,2,3,1,2,2,4,5,4,4,3,5,5,5,Woman,,Asian,,High School diploma,,Do not wish to specify,Between 4 years and 5 years,7,2002,Business,"Single, never married",,0,"I was sometimes distracted (by people, noises, etc.).",I answered all questions according to the provided instructions.,Yes,,11-15 minutes,About the time I expected,No,No.,u1445613,8.05E+15
11/27/2024 23:30,11/27/2024 23:37,IP Address,136.36.115.184,100,411,TRUE,11/27/2024 23:37,R_1245JQvL84ggqXL,,,,,40.6982,-111.841,anonymous,EN,1,4.115,4.115,4.885,1,I agree to take part in the study.,1.276,12.532,13.365,6,I will provide my best answers.,iOS (Apple),,20,Mainly photos from family/friends/other people,Access to File System,,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,$5 ,,,,1,2,2,4,2,3,3,3,No,28,350,I approximated the number of photos,100+,I approximated the number of contacts.,1,5,5,5,5,5,5,2,3,4,5,4,5,5,5,5,5,5,5,5,Man,,Asian,,Some college but no degree,,"Less than $10,000",Between 2 years and 3 years,7,2004,computer science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,More time than I expected,no,no,u1445464,2.61E+15
11/27/2024 23:31,11/27/2024 23:44,IP Address,76.149.165.219,100,801,TRUE,11/27/2024 23:44,R_3GZTq3DuqficTlM,,,,,40.3119,-111.6959,anonymous,EN,1,80.366,80.366,82.783,1,I agree to take part in the study.,5.172,21.586,24.728,4,I will provide my best answers.,iOS (Apple),,20,,,"Mainly photos from landscapes, animals and cities",Access to Photos,,,,,,,,,,,,,5,5,5,5,5,5,4,5,3,2,2,,,,,,,,,,$3 ,,,,5,5,5,5,2,2,2,2,Yes,56,9492,I gave the exact number of photos,204,I gave the exact number of contacts,0,2,5,4,5,5,4,2,4,5,4,4,4,5,5,5,5,5,5,5,Man,,"Hispanic,White / Caucasian",,Something else (Please specify: ),Associate,"$60,000 - $69,999",All my life,7,2004,Applied Mathematics,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,11-15 minutes,About the time I expected,No.,No.,u1392854,1.31E+15
11/28/2024 19:06,11/28/2024 19:21,IP Address,67.182.238.247,100,889,TRUE,11/28/2024 19:21,R_7EfQybUYIxrpxUO,,,,,40.6487,-111.9682,anonymous,EN,1,32.245,32.245,33.505,1,I agree to take part in the study.,3.102,10.288,11.398,4,I will provide my best answers.,Android (Google),,25,,,,,,,,,"Mainly listings of events (birthdays, parties, holidays, etc.)",Access to Calendar,,,,,,,4,4,4,3,4,4,4,4,,,,,,,2,4,3,,,,,,"If i were Thomas, I would rather not using the app.",,4,4,4,4,2,2,2,1,No,45,300,I gave the exact number of photos,187,I gave the exact number of contacts,2,10,4,4,4,4,2,2,3,4,3,2,4,4,4,4,4,4,4,4,Man,,Asian,,Some college but no degree,,Do not wish to specify,Between 5 years and 6 years,7,1999,Computer Science,"Single, never married",,0,I completed the study with full attention.,I answered all questions according to the provided instructions.,Yes,,5-10 minutes,About the time I expected,,,u1401336,8.48E+15
